Feature
151,ENSG00000147996
152,ENSG00000259460
153,ENSG00000270000
154,ENSG00000245146
155,ENSG00000196081
156,ENSG00000070388
157,ENSG00000286718
158,ENSG00000267009
159,ENSG00000149357
160,ENSG00000287811
161,ENSG00000268324
162,ENSG00000144893
163,ENSG00000180113
164,ENSG00000169228
165,ENSG00000100129
166,ENSG00000167645
167,ENSG00000183248
168,ENSG00000114547
169,ENSG00000102119
170,ENSG00000241553
171,ENSG00000167780
172,ENSG00000041515
173,ENSG00000226380
174,ENSG00000168928
175,ENSG00000277901
176,ENSG00000172602
177,ENSG00000232347
178,ENSG00000213920
179,ENSG00000239653
180,ENSG00000272944
181,ENSG00000111786
182,ENSG00000232233
183,ENSG00000176623
184,ENSG00000196860
185,ENSG00000283886
186,ENSG00000141873
187,ENSG00000076604
188,ENSG00000271259
189,ENSG00000163995
190,ENSG00000119185
191,ENSG00000112977
192,ENSG00000129535
193,ENSG00000183010
194,ENSG00000258736
195,ENSG00000104388
196,ENSG00000124251
197,ENSG00000171161
198,ENSG00000184451
199,ENSG00000111481
200,ENSG00000092531
201,ENSG00000105221
202,ENSG00000137124
203,ENSG00000234289
204,ENSG00000259248
205,ENSG00000230091
206,ENSG00000231840
207,ENSG00000244038
208,ENSG00000197448
209,ENSG00000111667
210,ENSG00000174943
211,ENSG00000236921
212,ENSG00000102309
213,ENSG00000103145
214,ENSG00000107404
215,ENSG00000166347
216,ENSG00000144120
217,ENSG00000113211
218,ENSG00000237765
219,ENSG00000118156
220,ENSG00000275476
221,ENSG00000205838
222,ENSG00000120137
223,ENSG00000110675
224,ENSG00000104671
225,ENSG00000204963
226,ENSG00000187135
227,ENSG00000204822
228,ENSG00000277639
229,ENSG00000177628
230,ENSG00000168958
231,ENSG00000287016
232,ENSG00000287250
233,ENSG00000102977
234,ENSG00000186094
235,ENSG00000233539
236,ENSG00000125656
237,ENSG00000101187
238,ENSG00000205572
239,ENSG00000168936
240,ENSG00000023697
241,ENSG00000198721
242,ENSG00000172780
243,ENSG00000287358
244,ENSG00000132305
245,ENSG00000122390
246,ENSG00000142634
247,ENSG00000227542
248,ENSG00000197172
249,ENSG00000109536
250,ENSG00000198917
251,ENSG00000213246
252,ENSG00000131165
253,ENSG00000258458
254,ENSG00000147003
255,ENSG00000117862
256,ENSG00000261600
257,ENSG00000273456
258,ENSG00000115234
259,ENSG00000006377
260,ENSG00000157353
261,ENSG00000155957
262,ENSG00000095539
263,ENSG00000262429
264,ENSG00000272432
265,ENSG00000259349
266,ENSG00000183785
267,ENSG00000147669
268,ENSG00000274414
269,ENSG00000112972
270,ENSG00000237232
271,ENSG00000243150
272,ENSG00000205155
273,ENSG00000287591
274,ENSG00000232907
275,ENSG00000103707
276,ENSG00000071909
277,ENSG00000175170
278,ENSG00000141741
279,ENSG00000175826
280,ENSG00000228300
281,ENSG00000121892
282,ENSG00000237943
283,ENSG00000227256
284,ENSG00000065371
285,ENSG00000137818
286,ENSG00000173213
287,ENSG00000245468
288,ENSG00000163170
289,ENSG00000275297
290,ENSG00000226067
291,ENSG00000108813
292,ENSG00000185414
293,ENSG00000124444
294,ENSG00000134802
295,ENSG00000236449
296,ENSG00000286921
297,ENSG00000261729
298,ENSG00000227392
299,ENSG00000196636
300,ENSG00000239382
301,ENSG00000266469
302,ENSG00000107872
303,ENSG00000112541
304,ENSG00000086015
305,ENSG00000127774
306,ENSG00000167671
307,ENSG00000056998
308,ENSG00000141404
309,ENSG00000005238
310,ENSG00000226276
311,ENSG00000287824
312,ENSG00000227896
313,ENSG00000186868
314,ENSG00000165443
315,ENSG00000169902
316,ENSG00000105819
317,ENSG00000237797
318,ENSG00000108788
319,ENSG00000230747
320,ENSG00000182093
321,ENSG00000231290
322,ENSG00000256050
323,ENSG00000167526
324,ENSG00000177954
325,ENSG00000104331
326,ENSG00000273247
327,ENSG00000169919
328,ENSG00000215196
329,ENSG00000272049
330,ENSG00000229588
331,ENSG00000260857
332,ENSG00000143801
333,ENSG00000272894
334,ENSG00000261845
335,ENSG00000068366
336,ENSG00000108107
337,ENSG00000177144
338,ENSG00000196465
339,ENSG00000178301
340,ENSG00000233927
341,ENSG00000142751
342,ENSG00000141504
343,ENSG00000286887
344,ENSG00000143771
345,ENSG00000278175
346,ENSG00000114395
347,ENSG00000196455
348,ENSG00000147403
349,ENSG00000163634
350,ENSG00000139354
351,ENSG00000105372
352,ENSG00000231738
353,ENSG00000181019
354,ENSG00000184831
355,ENSG00000105137
356,ENSG00000198860
357,ENSG00000268182
358,ENSG00000229117
359,ENSG00000269983
360,ENSG00000260293
361,ENSG00000237476
362,ENSG00000182541
363,ENSG00000156587
364,ENSG00000169062
365,ENSG00000100410
366,ENSG00000230663
367,ENSG00000178988
368,ENSG00000141971
369,ENSG00000110921
370,ENSG00000272030
371,ENSG00000138796
372,ENSG00000236140
373,ENSG00000231500
374,ENSG00000124126
375,ENSG00000139620
376,ENSG00000125148
377,ENSG00000147383
378,ENSG00000060971
379,ENSG00000121022
380,ENSG00000010361
381,ENSG00000257702
382,ENSG00000285722
383,ENSG00000130255
384,ENSG00000206567
385,ENSG00000123415
386,ENSG00000132185
387,ENSG00000213741
388,ENSG00000161677
389,ENSG00000177600
390,ENSG00000103495
391,ENSG00000166233
392,ENSG00000140988
393,ENSG00000115268
394,ENSG00000130733
395,ENSG00000278730
396,ENSG00000175854
397,ENSG00000261364
398,ENSG00000196071
399,ENSG00000006634
400,ENSG00000034510
401,ENSG00000167799
402,ENSG00000011485
403,ENSG00000108344
404,ENSG00000229140
405,ENSG00000122691
406,ENSG00000115661
407,ENSG00000108039
408,ENSG00000165702
409,ENSG00000150961
410,ENSG00000238184
411,ENSG00000224738
412,ENSG00000126457
413,ENSG00000185115
414,ENSG00000134548
415,ENSG00000136942
416,ENSG00000262049
417,ENSG00000105640
418,ENSG00000131470
419,ENSG00000133112
420,ENSG00000106436
421,ENSG00000172301
422,ENSG00000198918
423,ENSG00000100028
424,ENSG00000148572
425,ENSG00000162961
426,ENSG00000167632
427,ENSG00000204427
428,ENSG00000101882
429,ENSG00000171853
430,ENSG00000121073
431,ENSG00000156508
432,ENSG00000105171
433,ENSG00000136574
434,ENSG00000186665
435,ENSG00000249815
436,ENSG00000197756
437,ENSG00000272599
438,ENSG00000173163
439,ENSG00000181061
440,ENSG00000107295
441,ENSG00000171703
442,ENSG00000145592
443,ENSG00000159166
444,ENSG00000164587
445,ENSG00000164054
446,ENSG00000283959
447,ENSG00000140365
448,ENSG00000144559
449,ENSG00000137955
450,ENSG00000030110
451,ENSG00000272823
452,ENSG00000012983
453,ENSG00000168040
454,ENSG00000137161
455,ENSG00000166710
456,ENSG00000205704
457,ENSG00000204899
458,ENSG00000075975
459,ENSG00000008226
460,ENSG00000250451
461,ENSG00000167797
462,ENSG00000106538
463,ENSG00000173933
464,ENSG00000255135
465,ENSG00000156973
466,ENSG00000278996
467,ENSG00000128714
468,ENSG00000106615
469,ENSG00000253506
470,ENSG00000130165
471,ENSG00000144713
472,ENSG00000277972
473,ENSG00000122952
474,ENSG00000105443
475,ENSG00000230124
476,ENSG00000105793
477,ENSG00000257839
478,ENSG00000075624
479,ENSG00000249550
480,ENSG00000063177
481,ENSG00000087086
482,ENSG00000246334
483,ENSG00000205138
484,ENSG00000162244
485,ENSG00000272864
486,ENSG00000153574
487,ENSG00000213516
488,ENSG00000105193
489,ENSG00000169169
490,ENSG00000198157
491,ENSG00000137133
492,ENSG00000237753
493,ENSG00000229401
494,ENSG00000142937
495,ENSG00000269194
496,ENSG00000156970
497,ENSG00000272047
498,ENSG00000147234
499,ENSG00000169957
500,ENSG00000103316
501,ENSG00000159387
502,ENSG00000071889
503,ENSG00000101986
504,ENSG00000124789
505,ENSG00000272518
506,ENSG00000165752
507,ENSG00000079739
508,ENSG00000255480
509,ENSG00000182648
510,ENSG00000108883
511,ENSG00000188897
512,ENSG00000183597
513,ENSG00000157693
514,ENSG00000077721
515,ENSG00000163820
516,ENSG00000060642
517,ENSG00000185813
518,ENSG00000103512
519,ENSG00000148303
520,ENSG00000089053
521,ENSG00000258517
522,ENSG00000142541
523,ENSG00000130755
524,ENSG00000285410
525,ENSG00000080189
526,ENSG00000139131
527,ENSG00000156482
528,ENSG00000177674
529,ENSG00000070731
530,ENSG00000173264
531,ENSG00000253704
532,ENSG00000173846
533,ENSG00000171311
534,ENSG00000236885
535,ENSG00000285884
536,ENSG00000184009
537,ENSG00000120533
538,ENSG00000034152
539,ENSG00000134419
540,ENSG00000278266
541,ENSG00000108298
542,ENSG00000274605
543,ENSG00000256073
544,ENSG00000235448
545,ENSG00000147687
546,ENSG00000115159
547,ENSG00000099904
548,ENSG00000085231
549,ENSG00000156831
550,ENSG00000050820
551,ENSG00000171858
552,ENSG00000089351
553,ENSG00000089157
554,ENSG00000115207
555,ENSG00000154174
556,ENSG00000117155
557,ENSG00000166192
558,ENSG00000110711
559,ENSG00000124172
560,ENSG00000110011
561,ENSG00000166557
562,ENSG00000112306
563,ENSG00000149243
564,ENSG00000169976
565,ENSG00000261654
566,ENSG00000154144
567,ENSG00000152464
568,ENSG00000270557
569,ENSG00000274847
570,ENSG00000176177
571,ENSG00000233154
572,ENSG00000104889
573,ENSG00000131697
574,ENSG00000105755
575,ENSG00000174013
576,ENSG00000197497
577,ENSG00000161016
578,ENSG00000281357
579,ENSG00000110696
580,ENSG00000178719
581,ENSG00000124140
582,ENSG00000166965
583,ENSG00000164199
584,ENSG00000149273
585,ENSG00000134077
586,ENSG00000148154
587,ENSG00000010292
588,ENSG00000197956
589,ENSG00000224596
590,ENSG00000234745
591,ENSG00000162735
592,ENSG00000109475
593,ENSG00000172809
594,ENSG00000075218
595,ENSG00000178802
596,ENSG00000128654
597,ENSG00000148175
598,ENSG00000165630
599,ENSG00000270130
600,ENSG00000175573
601,ENSG00000182934
602,ENSG00000163322
603,ENSG00000182899
604,ENSG00000204371
605,ENSG00000140367
606,ENSG00000167700
607,ENSG00000180329
608,ENSG00000276853
609,ENSG00000142676
610,ENSG00000166313
611,ENSG00000125249
612,ENSG00000186416
613,ENSG00000173545
614,ENSG00000160284
615,ENSG00000031691
616,ENSG00000224184
617,ENSG00000166451
618,ENSG00000276043
619,ENSG00000179950
620,ENSG00000151743
621,ENSG00000250081
622,ENSG00000061794
623,ENSG00000087884
624,ENSG00000185627
625,ENSG00000163682
626,ENSG00000100109
627,ENSG00000132109
628,ENSG00000102098
629,ENSG00000258947
630,ENSG00000129187
631,ENSG00000066117
632,ENSG00000215817
633,ENSG00000100316
634,ENSG00000143947
635,ENSG00000259527
636,ENSG00000140264
637,ENSG00000226007
638,ENSG00000100014
639,ENSG00000092036
640,ENSG00000256268
641,ENSG00000110442
642,ENSG00000231887
643,ENSG00000122026
644,ENSG00000172361
645,ENSG00000175224
646,ENSG00000154767
647,ENSG00000240972
648,ENSG00000100461
649,ENSG00000186468
650,ENSG00000100427
651,ENSG00000272447
652,ENSG00000259673
653,ENSG00000240005
654,ENSG00000170779
655,ENSG00000259768
656,ENSG00000136758
657,ENSG00000067533
658,ENSG00000077152
659,ENSG00000137411
660,ENSG00000099974
661,ENSG00000198712
662,ENSG00000279072
663,ENSG00000137500
664,ENSG00000091137
665,ENSG00000117395
666,ENSG00000242616
667,ENSG00000135211
668,ENSG00000241343
669,ENSG00000068745
670,ENSG00000122068
671,ENSG00000135404
672,ENSG00000138326
673,ENSG00000141576
674,ENSG00000205758
675,ENSG00000107960
676,ENSG00000270276
677,ENSG00000187122
678,ENSG00000145425
679,ENSG00000243989
680,ENSG00000112699
681,ENSG00000067836
682,ENSG00000171863
683,ENSG00000072736
684,ENSG00000260253
685,ENSG00000155256
686,ENSG00000013374
687,ENSG00000010270
688,ENSG00000170430
689,ENSG00000133316
690,ENSG00000117697
691,ENSG00000253404
692,ENSG00000101017
693,ENSG00000143315
694,ENSG00000167202
695,ENSG00000183208
696,ENSG00000161048
697,ENSG00000165644
698,ENSG00000227963
699,ENSG00000184486
700,ENSG00000227885
701,ENSG00000173486
702,ENSG00000129173
703,ENSG00000139178
704,ENSG00000181798
705,ENSG00000175324
706,ENSG00000198356
707,ENSG00000142230
708,ENSG00000136709
709,ENSG00000178761
710,ENSG00000131469
711,ENSG00000115946
712,ENSG00000156298
713,ENSG00000254452
714,ENSG00000139410
715,ENSG00000071082
716,ENSG00000146826
717,ENSG00000103184
718,ENSG00000083845
719,ENSG00000067596
720,ENSG00000100220
721,ENSG00000175344
722,ENSG00000244239
723,ENSG00000141570
724,ENSG00000142330
725,ENSG00000269858
726,ENSG00000151725
727,ENSG00000278535
728,ENSG00000090013
729,ENSG00000079482
730,ENSG00000127837
731,ENSG00000162627
732,ENSG00000152700
733,ENSG00000110700
734,ENSG00000124532
735,ENSG00000112079
736,ENSG00000113648
737,ENSG00000237357
738,ENSG00000259783
739,ENSG00000197958
740,ENSG00000148290
741,ENSG00000182108
742,ENSG00000153060
743,ENSG00000249236
744,ENSG00000142534
745,ENSG00000135974
746,ENSG00000173418
747,ENSG00000101193
748,ENSG00000167996
749,ENSG00000138867
750,ENSG00000011198
751,ENSG00000117054
752,ENSG00000081181
753,ENSG00000196666
754,ENSG00000156928
755,ENSG00000151465
756,ENSG00000149527
757,ENSG00000146232
758,ENSG00000114391
759,ENSG00000090432
760,ENSG00000105953
761,ENSG00000221983
762,ENSG00000160404
763,ENSG00000265681
764,ENSG00000013297
765,ENSG00000105341
766,ENSG00000116874
767,ENSG00000204929
768,ENSG00000131389
769,ENSG00000137501
770,ENSG00000100726
771,ENSG00000259828
772,ENSG00000124134
773,ENSG00000270108
774,ENSG00000142089
775,ENSG00000141627
776,ENSG00000213760
777,ENSG00000146540
778,ENSG00000089123
779,ENSG00000067369
780,ENSG00000175040
781,ENSG00000172172
782,ENSG00000172197
783,ENSG00000097096
784,ENSG00000258144
785,ENSG00000272391
786,ENSG00000168952
787,ENSG00000122644
788,ENSG00000142694
789,ENSG00000141101
790,ENSG00000248461
791,ENSG00000137154
792,ENSG00000042088
793,ENSG00000133597
794,ENSG00000127554
795,ENSG00000240204
796,ENSG00000140650
797,ENSG00000105880
798,ENSG00000197006
799,ENSG00000258057
800,ENSG00000134463
801,ENSG00000105538
802,ENSG00000162894
803,ENSG00000119559
804,ENSG00000026025
805,ENSG00000124615
806,ENSG00000197114
807,ENSG00000072840
808,ENSG00000198408
809,ENSG00000170871
810,ENSG00000124702
811,ENSG00000066557
812,ENSG00000272523
813,ENSG00000115484
814,ENSG00000272841
815,ENSG00000033011
816,ENSG00000107798
817,ENSG00000100949
818,ENSG00000221968
819,ENSG00000089009
820,ENSG00000185664
821,ENSG00000161970
822,ENSG00000168439
823,ENSG00000160007
824,ENSG00000198242
825,ENSG00000101158
826,ENSG00000162976
827,ENSG00000273702
828,ENSG00000255839
829,ENSG00000076258
830,ENSG00000235770
831,ENSG00000170889
832,ENSG00000166295
833,ENSG00000088766
834,ENSG00000206503
835,ENSG00000069424
836,ENSG00000109501
837,ENSG00000270820
838,ENSG00000161249
839,ENSG00000147604
840,ENSG00000079974
841,ENSG00000237638
842,ENSG00000182774
843,ENSG00000260209
844,ENSG00000130193
845,ENSG00000102393
846,ENSG00000284882
847,ENSG00000174132
848,ENSG00000101084
849,ENSG00000111640
850,ENSG00000203993
851,ENSG00000186141
852,ENSG00000257218
853,ENSG00000167394
854,ENSG00000287151
855,ENSG00000114626
856,ENSG00000096080
857,ENSG00000106638
858,ENSG00000068903
859,ENSG00000182628
860,ENSG00000101940
861,ENSG00000169247
862,ENSG00000170191
863,ENSG00000168259
864,ENSG00000128607
865,ENSG00000172613
866,ENSG00000276445
867,ENSG00000179528
868,ENSG00000166441
869,ENSG00000131943
870,ENSG00000213799
871,ENSG00000188672
872,ENSG00000198502
873,ENSG00000111671
874,ENSG00000154839
875,ENSG00000173991
876,ENSG00000090054
877,ENSG00000175279
878,ENSG00000108439
879,ENSG00000131462
880,ENSG00000204525
881,ENSG00000281649
882,ENSG00000176454
883,ENSG00000236423
884,ENSG00000161956
885,ENSG00000185015
886,ENSG00000139826
887,ENSG00000116871
888,ENSG00000085872
889,ENSG00000184857
890,ENSG00000178409
891,ENSG00000119446
892,ENSG00000188677
893,ENSG00000169085
894,ENSG00000188846
895,ENSG00000250254
896,ENSG00000117385
897,ENSG00000171119
898,ENSG00000145414
899,ENSG00000153814
900,ENSG00000260947
901,ENSG00000249846
902,ENSG00000116329
903,ENSG00000142892
904,ENSG00000164088
905,ENSG00000160908
906,ENSG00000134864
907,ENSG00000198597
908,ENSG00000157429
909,ENSG00000275895
910,ENSG00000284693
911,ENSG00000185608
912,ENSG00000176714
913,ENSG00000279516
914,ENSG00000118181
915,ENSG00000131508
916,ENSG00000239523
917,ENSG00000143515
918,ENSG00000258314
919,ENSG00000120068
920,ENSG00000143811
921,ENSG00000140511
922,ENSG00000204792
923,ENSG00000135148
924,ENSG00000082146
925,ENSG00000287252
926,ENSG00000139438
927,ENSG00000255468
928,ENSG00000178996
929,ENSG00000038210
930,ENSG00000204628
931,ENSG00000113845
932,ENSG00000272667
933,ENSG00000089234
934,ENSG00000061936
935,ENSG00000078328
936,ENSG00000162236
937,ENSG00000227627
938,ENSG00000007255
939,ENSG00000133935
940,ENSG00000139946
941,ENSG00000143319
942,ENSG00000171298
943,ENSG00000178150
944,ENSG00000182712
945,ENSG00000264207
946,ENSG00000229543
947,ENSG00000148291
948,ENSG00000196683
949,ENSG00000184014
950,ENSG00000284959
951,ENSG00000249679
952,ENSG00000272081
953,ENSG00000171914
954,ENSG00000106603
955,ENSG00000139405
956,ENSG00000145990
957,ENSG00000145681
958,ENSG00000266904
959,ENSG00000286753
960,ENSG00000131748
961,ENSG00000149231
962,ENSG00000124226
963,ENSG00000143740
964,ENSG00000174748
965,ENSG00000022556
966,ENSG00000127334
967,ENSG00000149948
968,ENSG00000146950
969,ENSG00000204387
970,ENSG00000157191
971,ENSG00000162775
972,ENSG00000163743
973,ENSG00000270170
974,ENSG00000163689
975,ENSG00000147168
976,ENSG00000133657
977,ENSG00000176261
978,ENSG00000169684
979,ENSG00000116991
980,ENSG00000121743
981,ENSG00000149932
982,ENSG00000136444
983,ENSG00000273173
984,ENSG00000107643
985,ENSG00000273590
986,ENSG00000261140
987,ENSG00000007968
988,ENSG00000261135
989,ENSG00000125691
990,ENSG00000236682
991,ENSG00000273162
992,ENSG00000100263
993,ENSG00000104888
994,ENSG00000122432
995,ENSG00000225335
996,ENSG00000259711
997,ENSG00000067221
998,ENSG00000076248
999,ENSG00000169432
1000,ENSG00000100412
1001,ENSG00000196260
1002,ENSG00000108826
1003,ENSG00000228639
1004,ENSG00000179241
1005,ENSG00000103423
1006,ENSG00000226465
1007,ENSG00000135637
1008,ENSG00000257704
1009,ENSG00000204334
1010,ENSG00000197265
1011,ENSG00000100097
1012,ENSG00000119661
1013,ENSG00000241370
1014,ENSG00000129219
1015,ENSG00000156802
1016,ENSG00000163683
1017,ENSG00000243279
1018,ENSG00000197889
1019,ENSG00000078902
1020,ENSG00000240498
1021,ENSG00000272686
1022,ENSG00000203760
1023,ENSG00000104472
1024,ENSG00000049245
1025,ENSG00000178974
1026,ENSG00000167987
1027,ENSG00000145782
1028,ENSG00000183876
1029,ENSG00000118298
1030,ENSG00000182768
1031,ENSG00000272567
1032,ENSG00000164929
1033,ENSG00000100532
1034,ENSG00000253731
1035,ENSG00000143179
1036,ENSG00000007341
1037,ENSG00000160307
1038,ENSG00000138764
1039,ENSG00000176728
1040,ENSG00000100321
1041,ENSG00000110063
1042,ENSG00000143162
1043,ENSG00000196951
1044,ENSG00000172062
1045,ENSG00000128739
1046,ENSG00000117318
1047,ENSG00000186310
1048,ENSG00000117676
1049,ENSG00000131100
1050,ENSG00000088325
1051,ENSG00000114573
1052,ENSG00000073536
1053,ENSG00000103274
1054,ENSG00000163873
1055,ENSG00000122674
1056,ENSG00000138069
1057,ENSG00000122406
1058,ENSG00000285533
1059,ENSG00000006837
1060,ENSG00000188603
1061,ENSG00000163191
1062,ENSG00000168028
1063,ENSG00000169020
1064,ENSG00000156110
1065,ENSG00000215256
1066,ENSG00000132912
1067,ENSG00000104853
1068,ENSG00000136631
1069,ENSG00000163686
1070,ENSG00000136908
1071,ENSG00000135776
1072,ENSG00000261542
1073,ENSG00000163605
1074,ENSG00000206190
1075,ENSG00000203877
1076,ENSG00000184979
1077,ENSG00000008988
1078,ENSG00000108518
1079,ENSG00000154511
1080,ENSG00000203791
1081,ENSG00000273136
1082,ENSG00000244694
1083,ENSG00000198034
1084,ENSG00000197782
1085,ENSG00000185619
1086,ENSG00000162066
1087,ENSG00000198443
1088,ENSG00000156103
1089,ENSG00000197766
1090,ENSG00000109685
1091,ENSG00000228049
1092,ENSG00000149823
1093,ENSG00000109084
1094,ENSG00000227060
1095,ENSG00000156990
1096,ENSG00000233654
1097,ENSG00000135063
1098,ENSG00000165792
1099,ENSG00000004487
1100,ENSG00000183723
1101,ENSG00000197747
1102,ENSG00000163840
1103,ENSG00000149806
1104,ENSG00000175463
1105,ENSG00000116251
1106,ENSG00000267100
1107,ENSG00000170860
1108,ENSG00000287405
1109,ENSG00000175203
1110,ENSG00000127564
1111,ENSG00000198755
1112,ENSG00000129197
1113,ENSG00000258483
1114,ENSG00000226091
1115,ENSG00000112234
1116,ENSG00000160392
1117,ENSG00000237651
1118,ENSG00000128908
1119,ENSG00000246763
1120,ENSG00000163702
1121,ENSG00000242574
1122,ENSG00000113068
1123,ENSG00000154719
1124,ENSG00000143624
1125,ENSG00000170439
1126,ENSG00000116675
1127,ENSG00000112769
1128,ENSG00000275457
1129,ENSG00000283674
1130,ENSG00000235453
1131,ENSG00000254505
1132,ENSG00000135108
1133,ENSG00000176533
1134,ENSG00000104320
1135,ENSG00000286103
1136,ENSG00000145293
1137,ENSG00000139625
1138,ENSG00000198938
1139,ENSG00000250479
1140,ENSG00000174444
1141,ENSG00000010803
1142,ENSG00000228126
1143,ENSG00000171960
1144,ENSG00000111445
1145,ENSG00000109107
1146,ENSG00000242781
1147,ENSG00000085978
1148,ENSG00000205726
1149,ENSG00000160207
1150,ENSG00000112658
1151,ENSG00000166228
1152,ENSG00000234156
1153,ENSG00000148604
1154,ENSG00000271147
1155,ENSG00000051180
1156,ENSG00000178038
1157,ENSG00000172638
1158,ENSG00000165714
1159,ENSG00000006047
1160,ENSG00000166881
1161,ENSG00000135678
1162,ENSG00000138279
1163,ENSG00000246273
1164,ENSG00000272566
1165,ENSG00000198429
1166,ENSG00000112149
1167,ENSG00000188647
1168,ENSG00000176927
1169,ENSG00000111110
1170,ENSG00000117650
1171,ENSG00000140280
1172,ENSG00000116791
1173,ENSG00000172738
1174,ENSG00000138613
1175,ENSG00000100227
1176,ENSG00000166452
1177,ENSG00000104823
1178,ENSG00000177627
1179,ENSG00000181396
1180,ENSG00000049769
1181,ENSG00000063587
1182,ENSG00000164022
1183,ENSG00000273305
1184,ENSG00000117308
1185,ENSG00000159200
1186,ENSG00000116455
1187,ENSG00000265478
1188,ENSG00000115041
1189,ENSG00000155660
1190,ENSG00000221867
1191,ENSG00000198538
1192,ENSG00000108064
1193,ENSG00000109919
1194,ENSG00000280071
1195,ENSG00000126821
1196,ENSG00000261659
1197,ENSG00000119203
1198,ENSG00000118557
1199,ENSG00000154153
1200,ENSG00000109083
1201,ENSG00000230836
1202,ENSG00000090238
1203,ENSG00000151353
1204,ENSG00000105383
1205,ENSG00000108582
1206,ENSG00000262410
1207,ENSG00000078018
1208,ENSG00000277342
1209,ENSG00000132024
1210,ENSG00000188825
1211,ENSG00000138642
1212,ENSG00000054965
1213,ENSG00000287215
1214,ENSG00000248333
1215,ENSG00000157796
1216,ENSG00000059145
1217,ENSG00000138821
1218,ENSG00000197279
1219,ENSG00000151131
1220,ENSG00000277775
1221,ENSG00000123143
1222,ENSG00000179456
1223,ENSG00000181830
1224,ENSG00000234949
1225,ENSG00000280832
1226,ENSG00000082701
1227,ENSG00000136867
1228,ENSG00000154040
1229,ENSG00000164542
1230,ENSG00000234511
1231,ENSG00000126698
1232,ENSG00000253320
1233,ENSG00000182809
1234,ENSG00000108312
1235,ENSG00000183479
1236,ENSG00000279579
1237,ENSG00000270673
1238,ENSG00000285331
1239,ENSG00000128886
1240,ENSG00000160214
1241,ENSG00000166189
1242,ENSG00000139637
1243,ENSG00000103381
1244,ENSG00000106479
1245,ENSG00000204498
1246,ENSG00000180537
1247,ENSG00000170854
1248,ENSG00000132294
1249,ENSG00000169814
